start_job, ecommerce_gen,2024-07-01 23:15:13
start_job, ecommerce_gen,2024-07-01 23:15:22
start_job, ecommerce_gen,2024-07-01 23:16:49
start_job, ecommerce_gen,2024-07-01 23:21:10
end_job, ecommerce_gen,2024-07-01 23:21:10
